SAFE CODE,Oak,Area,Oak ID,X,Y,DBH,Health,Date,Surveyor,GPS,Nest box,Accuracy,Fungus,Unique reference ID,SAFE CODE 2
250,250,MP,MP251,448358.3,207261.4,80,2,09/02/2011,Christine,1,,5.5,,9-Christine-MP251,250
251,251,MP,MP252,448346.0,207281.0,45,5,09/02/2011,Christine,1,,5.4,,9-Christine-MP252,251
252,252,MP,MP253,448339.3,207282.4,56,4,09/02/2011,Christine,1,,4.1,,9-Christine-MP253,252
253,253,MP,MP254,448344.3,207281.4,64,3,09/02/2011,Christine,1,,4.8,,9-Christine-MP254,253
254,254,MP,MP255,448347.3,207298.4,107,2,09/02/2011,Christine,1,,4.8,,9-Christine-MP255,254
255,255,MP,MP256,448339.3,207298.4,82,3,09/02/2011,Christine,1,,5,,9-Christine-MP256,255
256,256,MP,MP257,448346.3,207316.4,71,2,09/02/2011,Christine,1,,4.6,,9-Christine-MP257,256
257,257,MP,MP258,448342.3,207317.4,95,1,09/02/2011,Christine,1,MP81,4.7,,9-Christine-MP258,257
258,258,MP,MP259,448341.3,207328.4,68,2,09/02/2011,Christine,1,,5.1,,9-Christine-MP259,258
259,259,MP,MP260,448338.3,207331.4,119,1,09/02/2011,Christine,1,,4.9,,9-Christine-MP260,259
260,260,MP,MP261,448342.3,207337.4,107,4,09/02/2011,Christine,1,,5,,9-Christine-MP261,260
261,261,MP,MP262,448337.3,207355.4,90,4,09/02/2011,Christine,1,,4.8,,9-Christine-MP262,261
262,262,MP,MP263,448341.3,207363.4,100,2,09/02/2011,Christine,1,,4.6,,9-Christine-MP263,262
263,263,MP,MP264,448331.3,207371.4,98,2,09/02/2011,Christine,1,MP82,4.7,,9-Christine-MP264,263
264,264,MP,MP265,448299.3,207436.4,92,2,09/02/2011,Christine,1,MP83,4.8,,9-Christine-MP265,264
265,265,MP,MP266,448271.3,207539.4,102,1,09/02/2011,Christine,1,,4.9,,9-Christine-MP266,265
266,266,MP,MP267,448256.3,207552.4,122,2,09/02/2011,Christine,1,,4.3,,9-Christine-MP267,266
267,267,MP,MP268,448238.3,207520.4,76,1,09/02/2011,Christine,1,,5,,9-Christine-MP268,267
268,268,MP,MP269,448224.3,207518.4,96,2,09/02/2011,Christine,1,,5.8,,9-Christine-MP269,268
269,269,MP,MP270,448231.3,207523.4,100,1,09/02/2011,Christine,1,MP86,4.8,,9-Christine-MP270,269
270,270,MP,MP271,448209.0,207548.0,103,5,09/02/2011,Christine,1,,4.8,,9-Christine-MP271,270
271,271,MP,MP272,448196.3,207547.4,119,1,09/02/2011,Christine,1,,4.4,,9-Christine-MP272,271
272,272,MP,MP273,448229.3,207582.4,118,1,09/02/2011,Christine,1,,4.7,,9-Christine-MP273,272
273,273,MP,MP274,448210.3,207589.4,113,1,09/02/2011,Christine,1,,4.9,,9-Christine-MP274,273
274,274,MP,MP275,448211.3,207608.4,58,1,09/02/2011,Christine,1,,4.6,,9-Christine-MP275,274
275,275,MP,MP276,448188.3,207578.4,106,1,09/02/2011,Christine,1,,4.4,,9-Christine-MP276,275
276,276,MP,MP277,448155.3,207583.4,100,2,09/02/2011,Christine,1,,4.9,,9-Christine-MP277,276
277,277,MP,MP278,448189.3,207608.4,76,2,09/02/2011,Christine,1,MP88,4.8,,9-Christine-MP278,277
278,278,MP,MP279,448128.3,207615.4,91,2,09/02/2011,Christine,1,,5.2,,9-Christine-MP279,278
279,279,MP,MP280,448161.3,207650.4,77,1,09/02/2011,Christine,1,,5.1,,9-Christine-MP280,279
280,280,MP,MP281,448137.3,207641.4,58,3,09/02/2011,Christine,1,,4.8,,9-Christine-MP281,280
281,281,MP,MP282,448141.3,207663.4,92,1,09/02/2011,Christine,1,,4.8,,9-Christine-MP282,281
282,282,MP,MP283,448131.3,207671.4,77,2,09/02/2011,Christine,1,,4.9,,9-Christine-MP283,282
283,283,MP,MP284,448094.3,207645.4,90,4,09/02/2011,Christine,1,MP89,4.9,,9-Christine-MP284,283
284,284,MP,MP285,448083.3,207653.4,108,1,09/02/2011,Christine,1,,4.6,,9-Christine-MP285,284
285,285,MP,MP286,448043.3,207694.4,80,1,09/02/2011,Christine,1,,5,,9-Christine-MP286,285
286,286,MP,MP287,448053.3,207734.4,134,2,09/02/2011,Christine,1,,5.2,,9-Christine-MP287,286
287,287,MP,MP288,447998.3,207730.4,124,2,09/02/2011,Christine,1,,4.9,,9-Christine-MP288,287
288,288,MP,MP289,447934.3,207891.4,98,3,09/02/2011,Christine,1,,4.9,,9-Christine-MP289,288
289,289,MP,MP290,447967.3,207871.4,108,3,09/02/2011,Christine,1,,4.9,,9-Christine-MP290,289
290,290,MP,MP291,447967.3,207851.4,108,1,09/02/2011,Christine,1,MP1,4.7,,9-Christine-MP291,290
291,291,MP,MP292,447973.3,207856.4,84,1,09/02/2011,Christine,1,,5.4,,9-Christine-MP292,291
292,292,MP,MP293,448015.3,207868.4,101,2,09/02/2011,Christine,1,,4.6,,9-Christine-MP293,292
293,293,MP,MP294,448014.3,207908.4,134,4,09/02/2011,Christine,1,,5.5,,9-Christine-MP294,293
294,294,MP,MP295,448056.3,207943.4,101,2,09/02/2011,Christine,1,,5.6,,9-Christine-MP295,294
295,295,MP,MP296,448061.3,207954.4,109,2,09/02/2011,Christine,1,,5.7,,9-Christine-MP296,295
296,296,MP,MP297,448067.3,207973.4,87,2,09/02/2011,Christine,1,,5.6,,9-Christine-MP297,296
297,297,MP,MP298,448043.3,207980.4,65,1,09/02/2011,Christine,1,,5.9,,9-Christine-MP298,297
298,298,MP,MP299,448023.3,207961.4,67,2,09/02/2011,Christine,1,MP93,5.6,,9-Christine-MP299,298
299,299,MP,MP300,448025.3,208017.4,148,1,09/02/2011,Christine,1,MP94,6,,9-Christine-MP300,299
300,300,MP,MP301,448003.3,208025.4,99,2,09/02/2011,Christine,1,,5.9,,9-Christine-MP301,300
301,301,MP,MP302,447955.3,207981.4,83,2,09/02/2011,Christine,1,MP95,5.6,,9-Christine-MP302,301
302,302,MP,MP303,447927.3,207908.4,53,1,09/02/2011,Christine,1,,5.7,,9-Christine-MP303,302
303,303,MP,MP304,447991.3,207905.4,57,2,09/02/2011,Christine,1,,5.9,,9-Christine-MP304,303
304,304,MP,MP305,447993.3,207911.4,48,1,09/02/2011,Christine,1,,5.8,,9-Christine-MP305,304
305,305,MP,MP306,447978.3,207915.4,30,2,09/02/2011,Christine,1,,5.9,,9-Christine-MP306,305
306,306,MP,MP307,448027.3,207872.4,98,1,09/02/2011,Christine,1,,5.3,,9-Christine-MP307,306
307,307,MP,MP308,448038.3,207823.4,91,2,09/02/2011,Christine,1,MP5,5.7,,9-Christine-MP308,307
308,308,MP,MP309,448058.3,207844.4,105,3,09/02/2011,Christine,1,MP4,5.6,,9-Christine-MP309,308
309,309,MP,MP310,448031.3,207806.4,107,2,09/02/2011,Christine,1,,5.9,,9-Christine-MP310,309
310,310,MP,MP311,448046.3,207790.4,92,2,09/02/2011,Christine,1,MP6,5.7,,9-Christine-MP311,310
311,311,MP,MP312,448047.3,207802.4,86,4,09/02/2011,Christine,1,,5.4,,9-Christine-MP312,311
312,312,MP,MP313,448074.3,207809.4,75,3,09/02/2011,Christine,1,,4.7,,9-Christine-MP313,312
313,313,MP,MP314,448057.3,207748.4,80,3,09/02/2011,Christine,1,,4.9,,9-Christine-MP314,313
314,314,MP,MP315,448112.3,207774.4,113,2,09/02/2011,Christine,1,,5.2,,9-Christine-MP315,314
315,315,MP,MP316,448139.3,207744.4,107,1,09/02/2011,Christine,1,,5.8,,9-Christine-MP316,315
316,316,MP,MP317,448119.3,207706.4,77,1,09/02/2011,Christine,1,,5.5,,9-Christine-MP317,316
317,317,MP,MP318,448150.3,207729.4,59,2,09/02/2011,Christine,1,,5.5,,9-Christine-MP318,317
318,318,MP,MP319,448171.3,207679.4,74,2,09/02/2011,Christine,1,,4.3,,9-Christine-MP319,318
319,319,MP,MP320,448182.3,207688.4,126,1,09/02/2011,Christine,1,MP16,4.5,,9-Christine-MP320,319
320,320,MP,MP321,448354.3,207468.4,114,1,09/02/2011,Christine,1,,4.8,,9-Christine-MP321,320
321,321,MP,MP322,448363.3,207399.4,87,2,09/02/2011,Christine,1,,4.6,,9-Christine-MP322,321
322,322,MP,MP323,448361.3,207376.4,70,3,09/02/2011,Christine,1,,4.9,,9-Christine-MP323,322
323,323,MP,MP324,448397.3,207382.4,69,2,09/02/2011,Christine,1,MP26,5.5,,9-Christine-MP324,323
324,324,MP,MP325,448363.3,207354.4,82,3,09/02/2011,Christine,1,,3.9,,9-Christine-MP325,324
325,325,MP,MP326,448366.3,207339.4,99,1,09/02/2011,Christine,1,,3.9,,9-Christine-MP326,325
326,326,MP,MP327,448373.3,207330.4,75,3,09/02/2011,Christine,1,,3.8,,9-Christine-MP327,326
327,327,MP,MP328,448394.3,207374.4,90,2,09/02/2011,Christine,1,MP28,4.9,,9-Christine-MP328,327
328,328,MP,MP329,448422.3,207393.4,92,2,09/02/2011,Christine,1,,4,,9-Christine-MP329,328
329,329,MP,MP330,448430.3,207378.4,96,2,09/02/2011,Christine,1,MP27,4.6,,9-Christine-MP330,329
330,330,MP,MP331,448408.3,207371.4,87,1,09/02/2011,Christine,1,,4.9,,9-Christine-MP331,330
331,331,MP,MP332,448404.3,207352.4,77,2,09/02/2011,Christine,1,,4.2,,9-Christine-MP332,331
332,332,MP,MP333,448388.3,207360.4,68,1,09/02/2011,Christine,1,,4.9,,9-Christine-MP333,332
333,333,MP,MP334,448390.3,207353.4,94,2,09/02/2011,Christine,1,,4.8,,9-Christine-MP334,333
334,334,MP,MP335,448369.3,207314.4,72,4,09/02/2011,Christine,1,MP31,4.9,,9-Christine-MP335,334
335,335,MP,MP336,448382.3,207306.4,112,1,09/02/2011,Christine,1,,4.9,,9-Christine-MP336,335
336,336,MP,MP337,448401.3,207299.4,83,3,09/02/2011,Christine,1,,4.9,,9-Christine-MP337,336
337,337,MP,MP338,448389.3,207299.4,43,4,09/02/2011,Christine,1,,4.9,,9-Christine-MP338,337
338,338,MP,MP339,448395.3,207300.4,55,3,09/02/2011,Christine,1,,4.9,,9-Christine-MP339,338
339,339,MP,MP340,448397.3,207286.4,66,2,09/02/2011,Christine,1,,5.1,,9-Christine-MP340,339
340,340,MP,MP341,448385.3,207295.4,74,2,09/02/2011,Christine,1,,4.8,,9-Christine-MP341,340
341,341,MP,MP342,448374.3,207288.4,75,4,09/02/2011,Christine,1,MP36,4.8,,9-Christine-MP342,341
342,342,MP,MP343,448378.3,207285.4,79,3,09/02/2011,Christine,1,,4.9,,9-Christine-MP343,342
343,343,MP,MP344,448374.0,207277.0,84,5,09/02/2011,Christine,1,,4.6,,9-Christine-MP344,343
344,344,MP,MP345,448383.3,207271.4,64,4,09/02/2011,Christine,1,,5.1,,9-Christine-MP345,344
345,345,MP,MP346,448384.3,207256.4,113,2,09/02/2011,Christine,1,,4.3,,9-Christine-MP346,345
346,346,MP,MP347,448396.3,207257.4,52,3,09/02/2011,Christine,1,MP37,4.7,,9-Christine-MP347,346
347,347,MP,MP348,448415.0,207264.0,51,5,09/02/2011,Christine,1,,5.8,,9-Christine-MP348,347
348,348,MP,MP349,448413.3,207252.4,61,2,09/02/2011,Christine,1,,5.2,,9-Christine-MP349,348
349,349,MP,MP350,448383.3,207245.4,79,2,09/02/2011,Christine,1,,4.9,,9-Christine-MP350,349
350,350,MP,MP351,448392.3,207235.4,105,1,09/02/2011,Christine,1,,5.2,,9-Christine-MP351,350
351,351,MP,MP352,448407.3,207236.4,77,2,09/02/2011,Christine,1,MP43,5.9,,9-Christine-MP352,351
352,352,MP,MP353,448431.3,207228.4,52,4,09/02/2011,Christine,1,,5.8,,9-Christine-MP353,352
353,353,MP,MP354,448421.3,207254.4,74,3,09/02/2011,Christine,1,MP38,5.6,,9-Christine-MP354,353
354,354,MP,MP355,448423.3,207275.4,78,3,09/02/2011,Christine,1,,5.7,,9-Christine-MP355,354
355,355,MP,MP356,448427.3,207280.4,81,2,09/02/2011,Christine,1,,5.7,,9-Christine-MP356,355
356,356,MP,MP357,448417.3,207283.4,52,4,09/02/2011,Christine,1,,5.8,,9-Christine-MP357,356
357,357,MP,MP358,448413.3,207297.4,53,2,09/02/2011,Christine,1,MP35,5.9,,9-Christine-MP358,357
358,358,MP,MP359,448423.3,207309.4,102,2,09/02/2011,Christine,1,,5.8,,9-Christine-MP359,358
359,359,MP,MP360,448424.3,207305.4,73,3,09/02/2011,Christine,1,,5.9,,9-Christine-MP360,359
360,360,MP,MP361,448452.3,207323.4,74,4,09/02/2011,Christine,1,,5.8,,9-Christine-MP361,360
361,361,MP,MP362,448446.3,207301.4,66,3,09/02/2011,Christine,1,,5.9,,9-Christine-MP362,361
362,362,MP,MP363,448487.0,207323.0,86,5,09/02/2011,Christine,1,MP34,5.9,,9-Christine-MP363,362
363,363,MP,MP364,448484.0,207299.0,70,5,09/02/2011,Christine,1,,6.2,,9-Christine-MP364,363
364,364,MP,MP365,448489.3,207298.4,117,1,09/02/2011,Christine,1,,5.9,,9-Christine-MP365,364
365,365,MP,MP366,448452.3,207245.4,81,3,09/02/2011,Christine,1,,6.7,,9-Christine-MP366,365
366,366,MP,MP367,448467.3,207209.4,63,3,09/02/2011,Christine,1,,5.7,,9-Christine-MP367,366
367,367,MP,MP368,448464.3,207245.4,80,4,09/02/2011,Christine,1,,5.8,,9-Christine-MP368,367
368,368,MP,MP369,448457.3,207264.4,58,2,09/02/2011,Christine,1,,5.8,,9-Christine-MP369,368
369,369,MP,MP370,448461.3,207280.4,79,1,09/02/2011,Christine,1,MP39,5.3,,9-Christine-MP370,369
370,370,MP,MP371,448481.3,207233.4,81,2,09/02/2011,Christine,1,MP41,5.7,,9-Christine-MP371,370
371,371,MP,MP372,448482.3,207245.4,96,2,09/02/2011,Christine,1,,5.5,,9-Christine-MP372,371
372,372,MP,MP373,448474.3,207262.4,66,3,09/02/2011,Christine,1,,5.8,,9-Christine-MP373,372
373,373,MP,MP374,448509.3,207287.4,103,1,09/02/2011,Christine,1,,5.9,,9-Christine-MP374,373
374,374,MP,MP375,448508.3,207267.4,93,3,09/02/2011,Christine,1,MP40,5.9,,9-Christine-MP375,374
375,375,MP,MP376,448502.3,207267.4,85,2,09/02/2011,Christine,1,,5.9,,9-Christine-MP376,375
376,376,P,P1,447463.7,207427.4,46,1,09/02/2011,Mark,2,,<4,,9-Mark-P1,376
377,377,P,P2,447191.7,207393.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P2,377
378,378,P,P3,447190.7,207402.4,35,1,09/02/2011,Mark,2,,<4,,9-Mark-P3,378
379,379,P,P4,447193.7,207397.4,36,1,09/02/2011,Mark,2,,<4,,9-Mark-P4,379
380,380,P,P5,447197.7,207423.4,34,1,09/02/2011,Mark,2,,<4,,9-Mark-P5,380
381,381,P,P6,447209.7,207449.4,37,1,09/02/2011,Mark,2,,<4,,9-Mark-P6,381
382,382,P,P7,447161.7,207479.4,35,1,09/02/2011,Mark,2,,<4,,9-Mark-P7,382
383,383,P,P8,447168.7,207401.4,38,1,09/02/2011,Mark,2,,<4,,9-Mark-P8,383
384,384,P,P9,447155.7,207389.4,31,1,09/02/2011,Mark,2,,<4,,9-Mark-P9,384
385,385,P,P10,447147.7,207466.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P10,385
386,386,P,P11,447155.7,207456.4,35,1,09/02/2011,Mark,2,,<4,,9-Mark-P11,386
387,387,P,P12,447156.7,207461.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P12,387
388,388,P,P13,447149.7,207481.4,34,1,09/02/2011,Mark,2,,<4,,9-Mark-P13,388
389,389,P,P14,447156.7,207487.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P14,389
390,390,P,P15,447145.7,207494.4,34,1,09/02/2011,Mark,2,,<4,,9-Mark-P15,390
391,391,P,P16,447162.7,207515.4,32,1,09/02/2011,Mark,2,P109,<4,,9-Mark-P16,391
392,392,P,P17,447138.7,207524.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P17,392
393,393,P,P18,447134.7,207559.4,33,1,09/02/2011,Mark,2,,<4,,9-Mark-P18,393
394,394,P,P19,447135.7,207574.4,37,1,09/02/2011,Mark,2,,<4,,9-Mark-P19,394
395,395,P,P20,447132.7,207586.4,33,1,09/02/2011,Mark,2,,<4,,9-Mark-P20,395
396,396,P,P21,447174.7,207582.4,69,2,09/02/2011,Mark,2,,<4,,9-Mark-P21,396
397,397,P,P22,447174.7,207575.4,51,1,09/02/2011,Mark,2,,<4,,9-Mark-P22,397
398,398,P,P23,447183.7,207579.4,65,2,09/02/2011,Mark,2,,<4,,9-Mark-P23,398
399,399,P,P24,447224.7,207511.4,94,2,09/02/2011,Mark,2,,<4,,9-Mark-P24,399
400,400,P,P25,447204.7,207542.4,49,3,09/02/2011,Mark,2,,<4,,9-Mark-P25,400
401,401,P,P26,447202.7,207563.4,60,1,09/02/2011,Mark,2,,<4,,9-Mark-P26,401
402,402,P,P27,447205.7,207562.4,86,3,09/02/2011,Mark,2,,<4,,9-Mark-P27,402
403,403,P,P28,447220.7,207607.4,114,2,09/02/2011,Mark,2,P123,<4,,9-Mark-P28,403
404,404,P,P29,447237.7,207661.4,38,4,09/02/2011,Mark,2,P5,<4,,9-Mark-P29,404
405,405,P,P30,447242.7,207661.4,67,4,09/02/2011,Mark,2,,<4,,9-Mark-P30,405
406,406,P,P31,447236.7,207656.4,64,2,09/02/2011,Mark,2,,<4,,9-Mark-P31,406
407,407,P,P32,447246.7,207647.4,63,4,09/02/2011,Mark,2,,<4,,9-Mark-P32,407
408,408,P,P33,447255.7,207649.4,80,4,09/02/2011,Mark,2,,<4,,9-Mark-P33,408
409,409,P,P34,447257.7,207650.4,61,4,09/02/2011,Mark,2,,<4,,9-Mark-P34,409
410,410,P,P35,447253.7,207647.4,63,2,09/02/2011,Mark,2,,<4,,9-Mark-P35,410
411,411,P,P36,447259.7,207643.4,83,2,09/02/2011,Mark,2,P124,<4,,9-Mark-P36,411
412,412,P,P37,447267.7,207539.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P37,412
413,413,P,P38,447267.7,207532.4,41,1,09/02/2011,Mark,2,,<4,,9-Mark-P38,413
414,414,P,P39,447315.7,207574.4,71,4,09/02/2011,Mark,2,,<4,,9-Mark-P39,414
415,415,P,P40,447331.7,207587.4,48,3,09/02/2011,Mark,2,P121,<4,,9-Mark-P40,415
416,416,P,P41,447328.7,207597.4,39,4,09/02/2011,Mark,2,,<4,,9-Mark-P41,416
417,417,P,P42,447343.7,207590.4,69,2,09/02/2011,Mark,2,,<4,,9-Mark-P42,417
418,418,P,P43,447347.7,207596.4,75,2,09/02/2011,Mark,2,,<4,,9-Mark-P43,418
419,419,P,P44,447331.7,207626.4,93,2,09/02/2011,Mark,2,,<4,,9-Mark-P44,419
420,420,P,P45,447390.7,207573.4,43,1,09/02/2011,Mark,2,,<4,,9-Mark-P45,420
421,421,P,P46,447392.7,207558.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P46,421
422,422,P,P47,447401.7,207555.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P47,422
423,423,P,P48,447415.7,207551.4,34,1,09/02/2011,Mark,2,,<4,,9-Mark-P48,423
424,424,P,P49,447408.7,207558.4,36,2,09/02/2011,Mark,2,,<4,,9-Mark-P49,424
425,425,P,P50,447403.7,207553.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P50,425
426,426,P,P51,447385.7,207558.4,31,1,09/02/2011,Mark,2,,<4,,9-Mark-P51,426
427,427,P,P52,447372.7,207542.4,31,2,09/02/2011,Mark,2,,<4,,9-Mark-P52,427
428,428,P,P53,447391.7,207539.4,31,1,09/02/2011,Mark,2,,<4,,9-Mark-P53,428
429,429,P,P54,447401.7,207524.4,35,1,09/02/2011,Mark,2,,<4,,9-Mark-P54,429
430,430,P,P55,447397.7,207491.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P55,430
431,431,P,P56,447427.7,207471.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P56,431
432,432,P,P57,447425.7,207463.4,38,1,09/02/2011,Mark,2,,<4,,9-Mark-P57,432
433,433,P,P58,447455.7,207477.4,38,1,09/02/2011,Mark,2,,<4,,9-Mark-P58,433
434,434,P,P59,447435.7,207527.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P59,434
435,435,P,P60,447437.7,207534.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P60,435
436,436,P,P61,447460.7,207461.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P61,436
437,437,P,P62,447112.7,207587.4,38,1,09/02/2011,Mark,2,,<4,,9-Mark-P62,437
438,438,P,P63,447096.7,207581.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P63,438
439,439,P,P64,447109.7,207533.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P64,439
440,440,P,P65,447105.7,207514.4,31,1,09/02/2011,Mark,2,,<4,,9-Mark-P65,440
441,441,P,P66,447107.7,207507.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P66,441
442,442,P,P67,447121.7,207487.4,31,1,09/02/2011,Mark,2,,<4,,9-Mark-P67,442
443,443,P,P68,447126.7,207466.4,36,1,09/02/2011,Mark,2,,<4,,9-Mark-P68,443
444,444,P,P69,447099.7,207483.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P69,444
445,445,P,P70,447099.7,207482.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P70,445
446,446,P,P71,447110.7,207448.4,33,1,09/02/2011,Mark,2,,<4,,9-Mark-P71,446
447,447,P,P72,447125.7,207434.4,36,1,09/02/2011,Mark,2,,<4,,9-Mark-P72,447
448,448,P,P73,447126.7,207423.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P73,448
449,449,P,P74,447109.7,207419.4,32,3,09/02/2011,Mark,2,,<4,,9-Mark-P74,449
450,450,P,P75,447086.7,207432.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P75,450
451,451,P,P76,447090.7,207441.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P76,451
452,452,P,P77,447089.7,207442.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P77,452
453,453,P,P78,447088.7,207459.4,35,1,09/02/2011,Mark,2,,<4,,9-Mark-P78,453
454,454,P,P79,447079.7,207456.4,31,1,09/02/2011,Mark,2,,<4,,9-Mark-P79,454
455,455,P,P80,447071.7,207460.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P80,455
456,456,P,P81,447079.7,207482.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P81,456
457,457,P,P82,447069.7,207508.4,33,1,09/02/2011,Mark,2,,<4,,9-Mark-P82,457
458,458,P,P83,447073.7,207567.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P83,458
459,459,P,P84,447065.7,207579.4,40,3,09/02/2011,Mark,2,,<4,,9-Mark-P84,459
460,460,P,P85,447073.7,207583.4,32,1,09/02/2011,Mark,2,,<4,,9-Mark-P85,460
461,461,P,P86,447074.7,207590.4,34,1,09/02/2011,Mark,2,,<4,,9-Mark-P86,461
462,462,P,P87,447041.7,207519.4,32,2,09/02/2011,Mark,2,,<4,,9-Mark-P87,462
463,463,P,P88,447034.7,207484.4,30,1,09/02/2011,Mark,2,,<4,,9-Mark-P88,463
464,464,P,P89,447002.7,207626.4,102,4,09/02/2011,Mark,2,P17,4.9,,9-Mark-P89,464
465,465,P,P90,447002.7,207637.4,70,2,09/02/2011,Mark,2,,4.6,,9-Mark-P90,465
466,466,P,P91,446915.7,207628.4,82,2,09/02/2011,Mark,2,,<4,,9-Mark-P91,466
467,467,P,P92,446896.7,207630.4,73,4,09/02/2011,Mark,2,,<4,,9-Mark-P92,467
468,468,P,P93,446996.7,207666.4,119,2,09/02/2011,Mark,2,,<4,,9-Mark-P93,468
469,469,P,P94,447064.7,207756.4,145,4,09/02/2011,Mark,2,,<4,,9-Mark-P94,469
470,470,P,P95,447057.7,207779.4,143,2,09/02/2011,Mark,2,,<4,,9-Mark-P95,470
471,471,P,P96,447087.7,207792.4,82,2,09/02/2011,Mark,2,,<4,,9-Mark-P96,471
472,472,P,P97,447095.7,207778.4,84,2,09/02/2011,Mark,2,,<4,,9-Mark-P97,472
473,473,P,P98,447088.7,207770.4,163,2,09/02/2011,Mark,2,,<4,,9-Mark-P98,473
474,474,P,P99,447148.7,207820.4,111,1,09/02/2011,Mark,2,,<4,,9-Mark-P99,474
475,475,P,P100,447152.7,207811.4,88,1,09/02/2011,Mark,2,,<4,,9-Mark-P100,475
476,476,P,P101,447176.7,207792.4,97,1,09/02/2011,Mark,2,,<4,,9-Mark-P101,476
477,477,P,P102,447243.7,207750.4,102,1,09/02/2011,Mark,2,,<4,,9-Mark-P102,477
478,478,P,P103,447260.7,207779.4,90,1,09/02/2011,Mark,2,,4.5,,9-Mark-P103,478
479,479,P,P104,447284.7,207783.4,79,4,09/02/2011,Mark,2,P8,<4,,9-Mark-P104,479
480,480,P,P105,447290.7,207789.4,92,1,09/02/2011,Mark,2,,<4,,9-Mark-P105,480
481,481,P,P106,447281.7,207808.4,97,1,09/02/2011,Mark,2,,<4,,9-Mark-P106,481
482,482,P,P107,447307.7,207807.4,119,2,09/02/2011,Mark,2,,<4,,9-Mark-P107,482
483,483,P,P108,447312.0,207804.0,134,5,09/02/2011,Mark,2,P9,<4,,9-Mark-P108,483
484,484,SW,SW1,447454.0,207401.0,74,5,09/02/2011,Mark,2,,<4,,9-Mark-SW1,484
485,485,SW,SW2,447396.7,207376.4,101,2,09/02/2011,Mark,2,,<4,,9-Mark-SW2,485
486,486,SW,SW3,447401.0,207380.0,40,5,09/02/2011,Mark,2,,<4,,9-Mark-SW3,486
487,487,SW,SW4,447383.7,207373.4,66,2,09/02/2011,Mark,2,SW85,<4,,9-Mark-SW4,487
488,488,SW,SW5,447380.7,207372.4,78,3,09/02/2011,Mark,2,,<4,,9-Mark-SW5,488
489,489,SW,SW6,447350.7,207358.4,83,1,09/02/2011,Mark,2,,<4,,9-Mark-SW6,489
490,490,SW,SW7,447336.7,207373.4,40,2,09/02/2011,Mark,2,,<4,,9-Mark-SW7,490
491,491,SW,SW8,447327.7,207372.4,76,4,09/02/2011,Mark,2,,<4,,9-Mark-SW8,491
492,492,SW,SW9,447326.7,207378.4,87,2,09/02/2011,Mark,2,SW82,<4,,9-Mark-SW9,492
493,493,SW,SW10,447316.7,207371.4,73,2,09/02/2011,Mark,2,,<4,,9-Mark-SW10,493
494,494,SW,SW11,447316.7,207381.4,69,2,09/02/2011,Mark,2,,<4,,9-Mark-SW11,494
495,495,SW,SW12,447287.0,207384.0,50,5,09/02/2011,Mark,2,SW81,<4,,9-Mark-SW12,495
496,496,SW,SW13,447279.7,207351.4,60,3,09/02/2011,Mark,2,,<4,,9-Mark-SW13,496
497,497,SW,SW14,447282.7,207342.4,93,1,09/02/2011,Mark,2,,<4,,9-Mark-SW14,497
498,498,SW,SW15,447256.7,207343.4,71,1,09/02/2011,Mark,2,,<4,,9-Mark-SW15,498
499,499,SW,SW16,447241.7,207341.4,77,1,09/02/2011,Mark,2,,<4,,9-Mark-SW16,499
500,500,SW,SW17,447273.7,207368.4,96,2,09/02/2011,Mark,2,,<4,,9-Mark-SW17,500
501,501,SW,SW18,447244.0,207367.0,81,5,09/02/2011,Mark,2,,<4,,9-Mark-SW18,501
502,502,SW,SW19,447232.7,207362.4,57,2,09/02/2011,Mark,2,,<4,,9-Mark-SW19,502
503,503,SW,SW20,447225.7,207349.4,79,1,09/02/2011,Mark,2,SW79,<4,,9-Mark-SW20,503
